STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,VISITOR_DURATION_CAT,Visitor duration category,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2006,,222000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2007,,218000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2008,,196000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2009,,160000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2010,,154000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2011,,163000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2012,,169000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2013,,164000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2014,,181000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2015,,184000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2016,,192000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2017,,199000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2018,,216300,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2019,,237000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2020,,77000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2021,,83000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,PF,French Polynesia,TOUR,Overnight tourists,2022,,218800,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,1995,,2200,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,1996,,1500,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,1997,,1800,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,1998,,1700,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,1999,,1900,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2000,,1900,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2001,,1400,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2002,,2100,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2003,,2700,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2004,,2600,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2005,,2800,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2006,,3000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2007,,3500,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2008,,4700,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2009,,4700,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2010,,6200,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2011,,6100,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2012,,5000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2013,,7000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2014,,7400,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2015,,7700,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2016,,8900,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2017,,9800,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2018,,10500,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2019,,10200,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2020,,1300,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,NU,Niue,TOUR,Overnight tourists,2021,,200,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,1995,,68000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,1996,,73000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,1997,,68000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,1998,,78000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,1999,,85000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2000,,88000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2001,,88000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2002,,89000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2003,,92000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2004,,98000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2005,,102000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2006,,110000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2007,,117000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2008,,118000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2009,,122000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2010,,122000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2011,,121000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2012,,126000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2013,,116000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2014,,120400,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2015,,128000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2016,,134000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2017,,146000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2018,,164000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2019,,172000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2020,,23100,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2021,,2600,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,WS,Samoa,TOUR,Overnight tourists,2022,,49400,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,1995,,29000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,1996,,27000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,1997,,26000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,1998,,27000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,1999,,31000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2000,,35000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2001,,32000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2002,,37000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2003,,40000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2004,,41000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2005,,42000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2006,,39000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2007,,46000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2008,,50000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2009,,45700,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2010,,47100,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2011,,46000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2012,,47400,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2013,,48200,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2014,,50400,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2015,,53800,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2016,,59100,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2017,,62500,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2018,,54000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2019,,67300,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2020,,9000,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2021,,200,,,,N,units,,,,,,,,
DATAFLOW,SPC:DF_TOURISM_ARRIVALS(1.0),Tourism Arrivals,I,A,Annual,TO,Tonga,TOUR,Overnight tourists,2022,,18400,,,,N,units,,,,,,,,
